x,y,z
-24943.74023,223.7691498,33545.91797
-24943.23242,223.7727966,33545.48438
-24942.87109,223.7745056,33545.15234
-24942.49609,223.7759399,33544.78125
-24942.13086,223.7782745,33544.39844
-24941.79883,223.7812805,33544.02734
-24941.47266,223.7835693,33543.63672
-24941.10352,223.784668,33543.16797
-24940.82227,223.7856598,33542.78125
-24940.49023,223.7878876,33542.30078
-24940.23633,223.7899017,33541.90234
-24939.97852,223.7915955,33541.47656
-24939.72656,223.7931213,33541.03516
-24939.48438,223.7954407,33540.57813
-24939.26953,223.7983856,33540.15234
-24938.97656,223.802536,33539.53906
-24938.77148,223.8042603,33539.07813
-24938.57617,223.8056335,33538.61328
-24938.36914,223.8087158,33538.10156
-24938.1582,223.812912,33537.54297
-24937.9375,223.8166962,33536.92578
-24937.7793,223.8196411,33536.46875
-24937.61914,223.8238525,33535.98438
-24937.46289,223.8289948,33535.49219
-24937.25977,223.8353577,33534.83984
-24937.11914,223.8391724,33534.375
-24936.9707,223.8427277,33533.88281
-24936.82227,223.8456268,33533.375
-24936.63867,223.8483124,33532.75
-24936.50195,223.8505096,33532.29297
-24936.31641,223.8542938,33531.66797
-24936.16797,223.8574066,33531.18359
-24936.01953,223.8601837,33530.69922
-24935.86719,223.8628082,33530.21094
-24935.70703,223.8657227,33529.71094
-24935.54297,223.8693695,33529.21484
-24935.37891,223.87323,33528.73047
-24935.1582,223.8783417,33528.10156
-24934.99219,223.88237,33527.64453
-24934.75781,223.8884735,33527.02734
-24934.52734,223.8935394,33526.44141
-24934.33203,223.8968811,33525.96875
-24934.13477,223.9005737,33525.51172
-24933.91406,223.905365,33525.01563
-24933.70508,223.9098358,33524.57422
-24933.41602,223.9156342,33523.98047
-24933.12695,223.9217224,33523.42188
-24932.83789,223.9286652,33522.88672
-24932.54297,223.9341736,33522.37109
-24932.24219,223.9378815,33521.875
-24931.96484,223.9417114,33521.43359
-24931.61523,223.9466248,33520.90625
-24931.26953,223.9499359,33520.41016
-24930.98438,223.9519806,33520.01953
-24930.60547,223.9544373,33519.51953
-24930.22656,223.9573364,33519.05078
-24929.81055,223.9613037,33518.5625
-24929.5332,223.9642029,33518.25
-24929.17383,223.967392,33517.86328
-24928.72656,223.9701843,33517.40234
-24928.36914,223.9723053,33517.05469
-24927.90234,223.9749451,33516.61328
-24927.5,223.9769897,33516.25781
-24927.125,223.9794006,33515.9375
-24926.73438,223.9826965,33515.62109
-24926.33398,223.9866333,33515.30859
-24925.92383,223.9909973,33515.00391
-24925.40039,223.9958801,33514.63672
-24924.87695,223.9988708,33514.28906
-24924.45508,224.0005188,33514.01953
-24923.90039,224.0014496,33513.68359
-24923.50781,224.0019684,33513.46094
-24923.0625,224.0035553,33513.21484
-24922.50391,224.0065002,33512.92969
-24922.00391,224.0093079,33512.68359
-24921.37891,224.0135498,33512.40234
-24920.76563,224.0171356,33512.14063
-24920.2168,224.0187988,33511.92188
-24919.64453,224.0206757,33511.70703
-24919.0625,224.0236664,33511.50391
-24918.625,224.0259247,33511.35938
-24918.00391,224.0299072,33511.16406
-24917.53711,224.0331421,33511.02734
-24917.07227,224.0356903,33510.90234
-24916.41602,224.0379639,33510.73047
-24915.95703,224.0399628,33510.62109
-24915.30078,224.04422,33510.47656
-24914.77344,224.0475464,33510.36719
-24914.21289,224.0503998,33510.25781
-24913.72266,224.0530701,33510.16797
-24913.16797,224.0559692,33510.07031
-24912.625,224.0581818,33509.98047
-24912.06055,224.0605164,33509.89453
-24911.43945,224.0641174,33509.80078
-24910.80469,224.0679321,33509.71094
-24910.31445,224.070282,33509.64453
-24909.82031,224.0722351,33509.58203
-24909.31641,224.0742645,33509.51953
-24908.81055,224.0768585,33509.45313
-24908.13086,224.0814819,33509.37109
-24907.62891,224.0844421,33509.30859
-24907.13086,224.0868225,33509.24609
-24906.61719,224.0898285,33509.18359
-24906.12695,224.0940552,33509.125
-24905.49023,224.1000824,33509.04297
-24904.95898,224.1040802,33508.97266
-24904.33398,224.1083221,33508.88672
-24903.84375,224.1119843,33508.81641
-24903.33398,224.1159668,33508.73828
-24902.70703,224.1210022,33508.63672
-24902.23828,224.1247559,33508.55469
-24901.71094,224.1286621,33508.46094
-24901.23242,224.1318665,33508.36719
-24900.60938,224.1356659,33508.23828
-24900.13867,224.1382141,33508.13672
-24899.56641,224.1412201,33508
-24898.93945,224.1439667,33507.84375
-24898.37109,224.1455688,33507.69141
-24897.91406,224.1461182,33507.5625
-24897.4375,224.1466522,33507.41797
-24896.82227,224.1467133,33507.21484
-24896.39258,224.146225,33507.06641
-24895.90625,224.1458282,33506.89063
-24895.45117,224.1462097,33506.71484
-24894.99414,224.1468201,33506.52734
-24894.48242,224.1483307,33506.30859
-24893.92383,224.1514282,33506.05469
-24893.36328,224.1549835,33505.78125
-24892.92969,224.1573486,33505.55859
-24892.41016,224.1591949,33505.27344
-24891.94922,224.1594849,33505.01172
-24891.5332,224.1602783,33504.75781
-24891.11328,224.1620941,33504.49219
-24890.58008,224.1644135,33504.14063
-24890.08789,224.1661987,33503.79297
-24889.67969,224.1686249,33503.49219
-24889.30859,224.1720123,33503.19922
-24888.91602,224.1764374,33502.87891
-24888.44336,224.1818848,33502.47266
-24887.98047,224.187439,33502.05469
-24887.64453,224.1916809,33501.73438
-24887.18555,224.1972961,33501.27734
-24886.86914,224.2007751,33500.94531
-24886.47852,224.2049408,33500.51953
-24886.07422,224.2097778,33500.05859
-24885.66211,224.2152863,33499.5625
-24885.28711,224.2203217,33499.08984
-24884.9082,224.2250977,33498.59375
-24884.5332,224.2299194,33498.07422
-24884.18359,224.2342529,33497.56641
-24883.90625,224.237915,33497.14453
-24883.63672,224.2419891,33496.72656
-24883.28711,224.2477112,33496.16016
-24883.04297,224.2512054,33495.75
-24882.73828,224.2550354,33495.21875
-24882.42773,224.2586517,33494.65625
-24882.1875,224.2621613,33494.20703
-24881.96094,224.2659454,33493.77734
-24881.74023,224.2694702,33493.34766
-24881.49609,224.2736816,33492.85938
-24881.20313,224.279007,33492.26172
-24880.93945,224.2838135,33491.71094
-24880.67188,224.2889404,33491.14844
-24880.46484,224.292923,33490.70703
-24880.19336,224.297699,33490.125
-24879.99805,224.3004303,33489.70703
-24879.75977,224.3034363,33489.19922
-24879.52539,224.3071136,33488.69922
-24879.28906,224.3106384,33488.19531
-24879.00977,224.3127747,33487.60547
-24878.80469,224.3143921,33487.17578
-24878.58594,224.3172913,33486.72656
-24878.35938,224.320816,33486.26563
-24878.07813,224.3250122,33485.69922
-24877.86523,224.3278046,33485.28125
-24877.57813,224.3319244,33484.73047
-24877.34766,224.3351135,33484.30078
-24877.10547,224.3378906,33483.85547
-24876.82617,224.3413696,33483.36328
-24876.57422,224.3450928,33482.92969
-24876.33594,224.3482819,33482.52734
-24876.06641,224.3508606,33482.08594
-24875.70703,224.3533173,33481.51953
-24875.44922,224.3549194,33481.12891
-24875.0957,224.3574829,33480.60938
-24874.81445,224.3603668,33480.21484
-24874.44141,224.3654022,33479.71094
-24874.12891,224.3690796,33479.30469
-24873.82813,224.3720398,33478.92969
-24873.50586,224.374588,33478.54297
-24873.07422,224.377533,33478.04297
-24872.72656,224.3805389,33477.66016
-24872.38672,224.3840179,33477.30078
-24872.04492,224.3875275,33476.95313
-24871.58008,224.3925629,33476.5
-24871.23633,224.3963928,33476.18359
-24870.86328,224.4003143,33475.84766
-24870.37695,224.4041901,33475.43359
-24870.01367,224.4058685,33475.14063
-24869.63086,224.4074707,33474.84766
-24869.13477,224.410553,33474.48438
-24868.77148,224.4129639,33474.23047
-24868.31641,224.4154053,33473.92578
-24867.74609,224.4193573,33473.57031
-24867.32813,224.4232635,33473.32422
-24866.87695,224.4273682,33473.07031
-24866.33594,224.4316406,33472.78125
-24865.88477,224.4350739,33472.55469
-24865.42969,224.4393311,33472.33594
-24864.85742,224.4457703,33472.08203
-24864.41992,224.4506989,33471.89453
-24863.93359,224.4558563,33471.69922
-24863.47461,224.4599915,33471.52734
-24863.00391,224.4618225,33471.35938
-24862.4375,224.4626465,33471.16797
-24861.94531,224.4647369,33471.01172
-24861.32617,224.4693756,33470.82813
-24860.85742,224.4734344,33470.69531
-24860.37695,224.4778442,33470.56641
-24859.83008,224.4822845,33470.42969
-24859.34766,224.48526,33470.31641
-24858.72461,224.4885559,33470.17969
-24858.10352,224.4917755,33470.05078
-24857.64844,224.4938507,33469.96094
-24857.13672,224.4963074,33469.86719
-24856.54492,224.4994354,33469.76172
-24856.02148,224.5024872,33469.67578
-24855.50195,224.5060425,33469.59375
-24854.88086,224.5107727,33469.49609
-24854.23242,224.5144501,33469.40234
-24853.61328,224.5174408,33469.3125
-24853.01172,224.521225,33469.22656
-24852.51953,224.5244598,33469.16016
-24851.87695,224.5283508,33469.07031
-24851.38086,224.5313416,33468.99609
-24850.87695,224.5348663,33468.92578
-24850.29492,224.5391998,33468.83984
-24849.69141,224.5429993,33468.74609
-24849.08789,224.5453186,33468.65234
-24848.49414,224.5454407,33468.55469
-24848.01953,224.5442352,33468.47266
-24847.51953,224.5424957,33468.38281
-24846.97656,224.540863,33468.28125
-24846.35156,224.5410919,33468.15625
-24845.75,224.5433197,33468.02734
-24845.2793,224.5450287,33467.92188
-24844.78516,224.5464172,33467.80859
-24844.13477,224.5477295,33467.64844
-24843.5293,224.5479736,33467.48828
-24843.07227,224.5480499,33467.36328
-24842.5918,224.5491486,33467.22266
-24842.00781,224.5515747,33467.03906
-24841.42969,224.5540466,33466.85156
-24840.96875,224.5558624,33466.69141
-24840.52148,224.5576935,33466.52734
-24839.92383,224.5602417,33466.30078
-24839.46289,224.5625458,33466.11328
-24838.89453,224.5663147,33465.875
-24838.4375,224.5700378,33465.66797
-24837.86523,224.5739441,33465.40234
-24837.40234,224.5770721,33465.17188
-24836.9668,224.581192,33464.94531
-24836.44141,224.5871277,33464.66016
-24835.91406,224.5929565,33464.35547
-24835.48828,224.5960083,33464.10156
-24834.96094,224.5975037,33463.76953
-24834.44727,224.5987549,33463.42969
-24834.03125,224.5999298,33463.14453
-24833.57422,224.6002808,33462.8125
-24833.17188,224.5989532,33462.50781
-24832.68359,224.5979767,33462.125
-24832.31445,224.5986023,33461.81641
-24831.91406,224.599472,33461.47266
-24831.42773,224.5991821,33461.03516
-24831.10352,224.5984344,33460.72656
-24830.60547,224.5984802,33460.23828
-24830.26367,224.5988922,33459.88672
-24829.85352,224.598526,33459.44922
-24829.42773,224.5979462,33458.97656
-24829.08789,224.5982819,33458.58594
-24828.69336,224.5992432,33458.10938
-24828.39844,224.6007538,33457.73828
-24827.99219,224.6032257,33457.21094
-24827.61133,224.6048279,33456.69141
-24827.23828,224.6058807,33456.16016
-24826.88672,224.6064148,33455.64063
-24826.62305,224.6074677,33455.24219
-24826.34766,224.6100006,33454.80859
-24826.01172,224.613205,33454.26953
-24825.75586,224.6140747,33453.84375
-24825.48828,224.6142883,33453.39063
-24825.23633,224.6142273,33452.95703
-24824.96875,224.6140747,33452.48047
-24824.71289,224.6142883,33452.01953
-24824.42773,224.6147766,33451.5
-24824.19922,224.614975,33451.07813
-24823.95703,224.6147614,33450.625
-24823.71289,224.6147614,33450.16797
-24823.4082,224.6166077,33449.58594
-24823.16211,224.6187439,33449.11328
-24822.875,224.6204987,33448.55859
-24822.58789,224.6226349,33448.00391
-24822.36328,224.6250916,33447.57031
-24822.12891,224.6282196,33447.12109
-24821.86523,224.6317444,33446.62109
-24821.57422,224.6350555,33446.07031
-24821.33789,224.637146,33445.62891
-24821.09766,224.6389771,33445.1875
-24820.83594,224.6407928,33444.71484
-24820.49609,224.6440887,33444.11719
-24820.25586,224.6471558,33443.69531
-24819.95313,224.6505585,33443.17969
-24819.68359,224.6522675,33442.73047
-24819.36914,224.6532288,33442.21875
-24819.10742,224.6544342,33441.80469
-24818.83008,224.6564636,33441.37891
-24818.47266,224.6590576,33440.84375
-24818.20508,224.6601105,33440.46094
-24817.82227,224.6607513,33439.92578
-24817.5332,224.6611328,33439.53906
-24817.21875,224.6612091,33439.12891
-24816.87891,224.6608734,33438.69922
-24816.55469,224.6607666,33438.30469
-24816.24609,224.6606903,33437.94141
-24815.80469,224.6604919,33437.44141
-24815.47461,224.6609192,33437.08203
-24815.0332,224.6613464,33436.62109
-24814.69141,224.6612701,33436.28125
-24814.21289,224.6615143,33435.82031
-24813.86914,224.661911,33435.50391
-24813.38477,224.6627808,33435.07813
-24813.0332,224.6639709,33434.78516
-24812.60352,224.6660309,33434.4375
-24812.11719,224.6681824,33434.06641
-24811.7168,224.6697693,33433.77734
-24811.28906,224.6713257,33433.47656
-24810.73047,224.67276,33433.10938
-24810.33008,224.6734619,33432.85547
-24809.91602,224.6750488,33432.60547
-24809.44922,224.6777191,33432.33203
-24808.97656,224.680542,33432.07031
-24808.38281,224.6842804,33431.75781
-24807.95117,224.6859894,33431.54688
-24807.36719,224.6854858,33431.26953
-24806.84961,224.6823578,33431.03516
-24806.26563,224.6784668,33430.78516
-24805.73242,224.6758728,33430.56641
-24805.24805,224.674118,33430.38281
-24804.61719,224.671936,33430.15234
-24804.12305,224.6698608,33429.98047
-24803.52539,224.6676331,33429.78906
-24802.91602,224.6658478,33429.60156
-24802.43359,224.6639557,33429.46094
-24801.9375,224.6620331,33429.32422
-24801.29492,224.6608124,33429.15625
-24800.68945,224.6599426,33429.00391
-24800.16797,224.6588593,33428.87891
-24799.53711,224.6577759,33428.73438
-24798.9375,224.6561279,33428.60156
-24798.44141,224.6542664,33428.5
-24797.90039,224.6520386,33428.39063
-24797.25977,224.6487885,33428.26172
-24796.77539,224.6462402,33428.16797
-24796.27734,224.6437073,33428.07422
-24795.76367,224.6411438,33427.98047
-24795.22266,224.6384125,33427.88281
-24794.70117,224.6361542,33427.78516
-24794.07422,224.6339569,33427.67188
-24793.5293,224.6313019,33427.57422
-24793.04102,224.6275635,33427.48438
-24792.44727,224.6227264,33427.375
-24791.95703,224.6190643,33427.28125
-24791.44727,224.6153564,33427.17969
-24790.95117,224.6117401,33427.07813
-24790.41406,224.6080475,33426.96875
-24789.88867,224.604599,33426.85547
-24789.30859,224.601059,33426.72656
-24788.82031,224.5991669,33426.61328
-24788.31445,224.5984497,33426.49219
-24787.8125,224.5980682,33426.36719
-24787.30664,224.597229,33426.23828
-24786.65039,224.5955811,33426.0625
-24786.20898,224.5946198,33425.9375
-24785.56641,224.5935822,33425.75
-24785.11328,224.5929718,33425.60938
-24784.58203,224.5926056,33425.44141
-24784.11328,224.5929108,33425.28516
-24783.60547,224.593399,33425.10547
-24783.02148,224.5932312,33424.89063
-24782.53516,224.5923767,33424.70313
-24782.07813,224.5913696,33424.51563
-24781.45898,224.5905151,33424.25391
-24781.01953,224.5903168,33424.0625
-24780.56055,224.5901337,33423.85156
-24780.08008,224.5894775,33423.62109
-24779.51953,224.5879669,33423.33594
-24779.08594,224.5872192,33423.10938
-24778.63867,224.5875092,33422.86328
-24778.06641,224.588089,33422.53516
-24777.61914,224.5866394,33422.26563
-24777.13867,224.5839996,33421.96484
-24776.68945,224.5822601,33421.66797
-24776.2832,224.5812683,33421.39063
-24775.88477,224.580246,33421.10547
-24775.45898,224.5792389,33420.79297
-24774.94922,224.578186,33420.39844
-24774.48828,224.577774,33420.02734
-24774.01367,224.5779266,33419.62891
-24773.57617,224.5779266,33419.24219
-24773.11719,224.577652,33418.82031
-24772.78906,224.5774689,33418.50781
-24772.32617,224.5775299,33418.04688
-24771.88086,224.5780029,33417.58203
-24771.58594,224.5783997,33417.26563
-24771.22656,224.5791931,33416.86719
-24770.80859,224.5813599,33416.38672
-24770.41992,224.5838928,33415.91797
-24770.11523,224.5848541,33415.53906
-24769.80469,224.5843048,33415.14063
-24769.49023,224.5833435,33414.72656
-24769.1875,224.5832062,33414.3125
-24768.85156,224.5842896,33413.84375
-24768.55078,224.5858002,33413.41016
-24768.27344,224.5870361,33413
-24767.9043,224.5889893,33412.44141
-24767.58398,224.5913696,33411.94141
-24767.26953,224.5932617,33411.44531
-24766.99805,224.594223,33411.00391
-24766.75391,224.595108,33410.60156
-24766.47852,224.5968323,33410.14063
-24766.21875,224.5991364,33409.69922
-24765.95898,224.6017456,33409.25391
-24765.68945,224.6043854,33408.78516
-24765.41797,224.6064453,33408.3125
-24765.16406,224.6077271,33407.86328
-24764.91602,224.6091156,33407.42969
-24764.64648,224.6109161,33406.95313
-24764.4043,224.6116943,33406.52344
-24764.13672,224.6117554,33406.05078
-24763.89063,224.611969,33405.61719
-24763.57227,224.6127777,33405.0625
-24763.24805,224.6141357,33404.49609
-24762.94141,224.6161957,33403.97266
-24762.70117,224.6178284,33403.5625
-24762.44727,224.6188812,33403.13672
-24762.17578,224.6192322,33402.6875
-24761.91211,224.6200714,33402.25391
-24761.61523,224.6216888,33401.77734
-24761.33203,224.6228485,33401.33594
-24760.97852,224.6227722,33400.79688
-24760.61719,224.6222076,33400.25781
-24760.36133,224.622879,33399.88281
-24759.98047,224.6249084,33399.34375
-24759.70508,224.6261597,33398.96484
-24759.40234,224.6274261,33398.55469
-24759.07227,224.6294708,33398.12109
-24758.75586,224.6324768,33397.71875
-24758.44336,224.6353455,33397.32813
-24758.03516,224.6375885,33396.83984
-24757.63281,224.6402893,33396.37109
-24757.31836,224.6430359,33396.01953
-24756.99023,224.6455231,33395.66016
-24756.54102,224.6486053,33395.19141
-24756.07813,224.6513367,33394.72656
-24755.74805,224.6531067,33394.40625
-24755.38477,224.6544495,33394.0625
-24754.99219,224.6549377,33393.70703
-24754.48633,224.6552429,33393.26172
-24754.0293,224.6553802,33392.87891
-24753.65039,224.6552429,33392.57422
-24753.14063,224.6553497,33392.17969
-24752.59375,224.6551666,33391.77344
-24752.20313,224.6543732,33391.49609
-24751.76758,224.6534271,33391.19922
-24751.20898,224.6528931,33390.83594
-24750.80078,224.6527252,33390.58203
-24750.37305,224.6523285,33390.32422
-24749.92773,224.6516724,33390.06641
-24749.4668,224.6510315,33389.80859
-24748.96289,224.6503143,33389.53906
-24748.52734,224.649765,33389.31641
-24748.08203,224.6497345,33389.09766
-24747.63086,224.650116,33388.88672
-24747.12109,224.6503754,33388.65625
-24746.52539,224.6511993,33388.39844
-24746.0918,224.6520996,33388.22266
-24745.55273,224.6522369,33388.00781
-24745.08203,224.6510773,33387.83203
